"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"surprised",61.7980270538295,-9.19055982163861,-2.56544044468974,-0.855945635391789,-5.37199736909566,-4.63975853406431,-5.0578522539365,-2.77684784400598,0.462327959372017,-1.90591586453498,-3.05736444911045,0.252259062790062,22.2293530309093,-3.02226037468348,-1.79415604010153,1.9992770487285,-1.03870752563596,-1.86082626044674,-2.21352323091068,-6.29470150556141,0.713933249200888,-1.96228333530576,-4.50408812510592,0.06702740777336,53.5588834679177,-8.06782695034135,-3.34190798291371,-0.644007618981431,-2.54381521072889,-4.84118074075876,-2.55887278691727,-6.83542353287357,-0.243005861820029,0.970516650092362,-4.16893400890717,0.322092449185746,21.7944691209377,-3.61290733692321,-3.34190798291371,0.310921508598721,-2.54381521072888,-4.37607057542943,-2.55887278691726,-6.5469130673141,-0.243005861819992,1.17163989140171,-4.16893400890715,0.472177999132249
"neutral",49.0417654032082,-6.924975142473,-2.41757987793323,-2.88564701786416,-3.11356396762955,-4.39281895537775,-3.52586516462186,-3.30693578499658,-1.61571385810627,-1.58579839695148,-4.29295109973413,-1.84974545755902,9.55769530766845,-0.792171988373072,-0.698764178366948,-0.325356909848594,-0.106208737919851,-1.53433180234618,-0.58517957748109,-4.03655327943539,-0.858556260247975,-0.979059577541153,-1.55678909542104,0.352440471964762,40.7874493967675,-6.03355424045172,-2.20036722585715,-3.16199715791229,-1.7845492490284,-4.04236183320909,-1.76306721897671,-4.80786059330782,-1.9596400445302,-0.6043219170946,-2.13080713898232,-2.60828055110606,9.02303504978753,-1.57863462703358,-2.20036722585715,-2.20706803033214,-1.7845492490284,-3.57725166787976,-1.76306721897669,-4.51935012774836,-1.95964004453016,-0.403198675785248,-2.1308071389823,-2.45819500115956
"neutral",50.2713968939966,-8.23037271677035,-2.75705515954665,-2.63005840592449,-3.61992043592487,-5.93300004995624,-3.32749649754174,-1.88241277307915,-1.28408203170705,-1.98689402618008,-4.26283533412917,-1.25803256635056,10.8700109846295,-1.97145161116485,-1.30103892668101,0.186827684909774,0.322055709388815,-3.1846783978726,-2.08738530621297,-4.00547424092832,-0.036892734347855,-1.04069899135362,-2.03537767826531,-0.491211642920883,42.087378815981,-7.21524099162666,-2.89131150696591,-2.86212783568655,-1.36628083345617,-5.44533928853187,-2.94853122331642,-4.36886628759054,-0.466326150765821,-0.388127140946485,-2.29605972409601,-2.78313966144651,10.322964469001,-2.76032137820852,-2.8913115069659,-1.9071987081064,-1.36628083345616,-4.98022912320254,-2.9485312233164,-4.08035582203108,-0.466326150765784,-0.187003899637133,-2.296059724096,-2.6330541115
"neutral",49.660618955219,-7.01031181496622,-2.3959203587448,-3.74586880544147,-3.61006417575795,-5.50340604378189,-4.50173843004407,-1.93907827715111,-0.946814586640673,-2.83750253050314,-4.77416649139396,-0.839098038236908,10.0759531360012,-0.709657688643668,-0.494367315968113,-0.741927645663808,0.345583718934278,-2.41320496236143,-3.16629599132713,-4.50509206677241,0.853365061085765,-0.656057692833995,-3.32075201088524,-0.574785592043112,41.2965529868507,-5.99372555267994,-2.07523570067097,-3.9201640303173,-1.89606311892461,-4.70566092022073,-3.7799191211734,-5.26189669259624,-0.221154957052297,-0.00355176068385463,-3.81867372231827,-3.85291686856384,9.53213863987077,-1.53880593926181,-2.07523570067097,-2.96523490273714,-1.8960631189246,-4.24055075489139,-3.77991912117339,-4.97338622703678,-0.22115495705226,0.197571480625497,-3.81867372231825,-3.70283131861734
"neutral",50.4109545294747,-7.99048445614553,-1.91796176409697,-2.58512563767135,-3.20532019718602,-4.11972747627084,-4.95676362625387,-2.47772055593872,-0.685707875423762,-2.15869937869534,-4.48160293983663,-0.916133955476916,10.8513495879143,-1.85964850080324,-0.603720931995496,-0.264736978666008,0.311714001206513,-0.547115344638851,-2.44675393902042,-4.44770936942994,0.463972581898895,-0.579492577644758,-2.67295991423126,-0.58549178957802,42.1101105096247,-7.09290959594329,-2.08600399224302,-2.94220204245209,-1.71005851458589,-3.00630428919238,-3.21670471663447,-5.61447228575747,-0.790011110545752,0.102096331924129,-3.21554148915898,-2.81312521481335,10.3456961626447,-2.63798998252515,-2.08600399224302,-1.98727291487194,-1.71005851458588,-2.54119412386305,-3.21670471663446,-5.32596182019801,-0.790011110545714,0.303219573233481,-3.21554148915896,-2.66303966486685
"calm",46.3018657657509,-8.61114604738162,-0.482080081584468,-2.50830624253424,-3.26453008050137,-4.70839983166249,-3.05508007157234,-1.95347480562645,-2.22085627618414,-2.1578261330762,-3.61815112297246,-1.03254257384224,6.74885444501135,-2.70392026523766,0.761336501323039,0.145242971321547,0.242229876404364,-2.34824190027719,-1.42571094817032,-2.32489666278018,0.100428124784676,-1.55813605358378,-2.19573956390845,-0.400035930313367,38.1976641615697,-7.85376202970782,-0.688509912354954,-2.48414706944974,-1.40378970096026,-4.3767903598105,-2.57642953085712,-3.44560398995124,-0.87956237819576,-1.52038303169589,-2.9528776792463,-2.24146615302839,6.43324981458979,-3.39884241628968,-0.688509912354948,-1.52921794186959,-1.40378970096026,-3.91168019448117,-2.57642953085711,-3.15709352439178,-0.879562378195723,-1.31925979038654,-2.95287767924628,-2.09138060308188
"calm",48.2832190256675,-8.03611808429011,-1.71452823843167,-1.90203927986333,-3.39671974242312,-4.88040422175411,-3.7138041745463,-2.11156210227835,-1.30708774518174,-2.15100696932973,-4.42014861562031,-1.2841407842102,8.73265442518678,-2.18415702255898,-0.47327131842819,0.790263832478446,0.269263814800613,-2.02904511801037,-2.2217247424881,-3.88380492416627,0.10453731575289,-0.580084580286956,-2.16687062493723,-0.223861847814099,40.1330181662941,-7.26453571780278,-1.94502599752306,-1.9626940564703,-1.46055210497469,-4.23322994857631,-2.90737101560824,-4.2331655854766,-0.549519433540302,0.0186813596513542,-2.91113970024094,-2.7119367622563,8.36860381931411,-2.80961610438464,-1.94502599752306,-1.00776492889015,-1.46055210497468,-3.76811978324698,-2.90737101560823,-3.94465511991714,-0.549519433540265,0.219804600960707,-2.91113970024092,-2.5618512123098
"calm",47.2304663064899,-8.20672613049175,-1.98199166659088,-2.98001754912494,-3.31076667269799,-5.10150452220005,-3.844931149965,-1.16082700357889,-1.83761917074179,-2.89796859492924,-4.39625211101649,-0.781290485683,7.76266795830753,-2.0364260711233,-0.291943961628223,-0.423343159528855,0.136680828124686,-2.48193896210942,-2.84095422022548,-2.6034393342739,0.785474238878594,-0.906225204522173,-3.13348963950692,0.264577549510785,39.0442877856559,-7.32369588659042,-1.87248907628293,-3.30294105401187,-1.71145415630079,-4.256958441557,-3.62223851716317,-3.53400327545761,-0.354672619747422,-0.726141450764924,-4.46917819351801,-2.99141789725154,7.279873438676,-2.86877627317228,-1.87248907628292,-2.34801192643172,-1.71145415630078,-3.79184827622767,-3.62223851716316,-3.24549280989815,-0.354672619747385,-0.525018209455572,-4.46917819351799,-2.84133234730503
"calm",48.8751937318411,-8.87842993741357,-2.37517126739205,-2.1667662748967,-2.46542628383351,-4.72302267859627,-4.8916503391468,-1.15608561872647,-0.17992816768895,-2.39846030475715,-4.0387847790057,-0.370064191309084,9.43235610210911,-2.7271527070095,-1.06589158245659,-0.195126915863033,0.872815271889072,-1.11464485894577,-3.44164293057203,-4.09766244758963,1.33213101765878,-0.960602577112104,-3.41579164934416,0.507263601579592,40.7424057086135,-7.89885023591437,-2.41349277554344,-2.7772395603064,-0.966386266673583,-3.10949536120948,-3.81057304490375,-5.02991215932458,0.661378391302613,0.666651746565021,-3.49678031661016,-2.20742909465378,8.97799136163356,-3.44393062249623,-2.41349277554343,-1.82231043272625,-0.966386266673577,-2.64438519588014,-3.81057304490374,-4.74140169376512,0.66137839130265,0.867774987874373,-3.49678031661015,-2.05734354470728
"calm",49.3407520579411,-8.54158160512364,-1.66571610208696,-1.53932485467053,-2.68074132453001,-4.17135537023868,-2.87193426835572,-2.4395151255915,-2.42785491647471,-2.26906452985097,-4.39417463091889,-0.973154320930927,9.86538214498982,-2.60155456203439,-0.600066691877325,0.51560445262104,0.304668025158444,-1.59231334458008,-0.615112291354226,-2.05195418391367,0.38660400617667,-0.758032989255151,-2.54994969660606,-0.491934659652415,41.2399059921719,-7.70796797571023,-1.9141030984861,-1.83253462353484,-0.814559556685404,-3.39793992142493,-1.62026378381819,-3.10266203194437,-1.08968749856781,-1.03379435869042,-3.06621224776974,-2.84469402586499,9.47549164519192,-3.25304836229209,-1.91410309848609,-0.877605495954689,-0.814559556685398,-2.9328297560956,-1.62026378381817,-2.81415156638491,-1.08968749856777,-0.832671117381066,-3.06621224776973,-2.69460847591849
"calm",48.7488536778876,-8.82899332758791,-1.17470976748861,-2.90965565186805,-3.39379281101119,-4.17123108551567,-2.55395293912577,-1.77282136050425,-2.50015051362504,-2.51195620696003,-3.96400421337881,-1.12943087636708,9.31340867180764,-2.70082684065059,0.257596527156646,-0.366704082822726,-0.495192712776298,-2.60610346748572,-1.01709808786936,-1.75755361421234,0.838086920722751,-1.70314875583762,-1.63569650829091,0.107059672512181,40.6862841272052,-7.91022087179968,-1.19291742039099,-2.79513169146089,-1.69163484558788,-4.10401809810407,-1.62635540361796,-2.68558369124979,-0.146595089565166,-1.81708374393508,-3.24515041371676,-1.43508112589059,8.92186978022524,-3.45530125838155,-1.19291742039098,-1.84020256388074,-1.69163484558788,-3.63890793277473,-1.62635540361795,-2.39707322569033,-0.146595089565129,-1.61596050262573,-3.24515041371674,-1.28499557594409
"calm",50.8156717215829,-8.39269587710443,-3.58205431900017,-2.62094587737192,-2.87591461131135,-4.10709404481982,-4.95562344468726,-2.08620775137086,-1.06822553618749,-2.47894187160586,-4.56049908320783,-0.764221468584676,11.4960342161788,-2.01812368740044,-1.95232904424177,-0.840559576853584,-0.0321277607136415,-0.705560024348784,-3.02967741027964,-3.9238596496084,0.945242210816176,-0.315982543293742,-3.50040320360971,-0.670377970313672,42.6286374821051,-7.32596048645444,-3.45150937806529,-3.43892023818699,-1.73691771111554,-2.61244850090208,-3.40882364050326,-5.00870230406376,-0.481081714334604,0.22558728640636,-4.00198764553345,-3.31955574116203,10.8642231351252,-2.8710408730363,-3.45150937806529,-2.48399111060683,-1.73691771111553,-2.14733833557275,-3.40882364050325,-4.7201918385043,-0.481081714334568,0.426710527715711,-4.00198764553343,-3.16947019121553
"calm",51.9864465703663,-8.68712284880048,-2.61495249703486,-2.40820667766826,-4.32425193542152,-4.3936872168702,-4.82206666097771,-2.3694018369565,-0.849607691005479,-2.32423218773393,-4.32945965070003,-0.82841909115957,12.7385756268458,-2.37116490674418,-0.933136980731429,0.0994160557841116,-0.763702791056369,-1.14665039437901,-3.13079043836798,-4.32188584001279,0.602175766708984,-0.913696739415452,-2.95880955483227,-0.13771159271287,43.9678525722689,-7.64704621359102,-2.6053173526245,-2.63954535486835,-2.74966540384867,-3.47498230560388,-3.54300230827643,-5.20791960740221,-0.37474720614105,0.00489261665898308,-3.60460947271596,-2.60269639052695,12.2034382252889,-3.19212660017289,-2.60531735262449,-1.6846162272882,-2.74966540384866,-3.00987214027455,-3.54300230827642,-4.91940914184275,-0.374747206141013,0.206015857968335,-3.60460947271594,-2.45261084058044
"happy",55.2156412103792,-7.30277526753465,-3.78916609322777,-2.08898504019645,-3.86349464273912,-6.26934222999712,-4.79173532867968,-2.76938903739947,-2.01007612572089,-3.22389832478318,-4.59431125948025,-1.58998060404847,15.6866651195878,-0.953792865262725,-2.15534425652782,0.646795628720999,0.759020312019938,-2.49145108753487,-2.73978474179202,-4.14880991106216,0.503440847997281,-2.08261902958095,-2.29191811722124,-1.02227191868109,46.7826593716538,-6.22790574519818,-3.86169019253313,-2.73913488616311,-1.37483964277935,-5.16808119915775,-4.02855507951886,-5.6619944918365,-0.740156697781763,-2.08852640493717,-4.07537334698508,-3.21047946633206,15.0182450246739,-1.77298613178005,-3.86169019253312,-1.78420575858296,-1.37483964277935,-4.70297103382842,-4.02855507951885,-5.37348402627704,-0.740156697781726,-1.88740316362782,-4.07537334698506,-3.06039391638555
"happy",53.7404791827848,-8.43744142066659,-5.69798903366305,-2.40018999985244,-4.14243414456003,-6.48281451095999,-4.3392472586258,-2.33477674673358,-1.61953232245801,-3.7481320826888,-4.3344534217023,-1.08529380322755,14.4634147676093,-1.73729585332628,-4.07659473743743,0.11464919442452,-0.22577799961928,-3.77412150918589,-3.43442197279643,-4.52573235415509,0.937695701238149,-2.58162871296015,-2.57021906150387,-1.13268410226684,45.3550712683821,-7.18008900499268,-6.01733634563521,-3.42117402697917,-1.9408855012488,-5.85296526127434,-3.87112673727244,-5.38565444537497,0.414029797828886,-1.84877743343752,-3.88988957165186,-3.19022659244987,13.5906569214021,-2.72516939157454,-6.0173363456352,-2.46624489939902,-1.9408855012488,-5.387855095945,-3.87112673727243,-5.09714397981551,0.414029797828924,-1.64765419212817,-3.88988957165184,-3.04014104250337
"happy",53.8700829753123,-7.99995728195637,-3.1579132714084,-3.70557293774466,-4.22993247773574,-6.15573593485858,-4.4817130882386,-2.0762287731379,-1.36190359917403,-3.68568550416592,-4.57056585480749,-1.04405289766527,14.4528388420164,-1.48197143102897,-1.40922368461749,-0.573833287835296,0.0185924583885213,-3.47659159847825,-3.41179886434846,-4.51127658443087,1.34768470397156,-1.92234882929098,-2.77955572682353,-0.85770663764191,45.5767405448361,-6.84803024260629,-3.14154105194939,-3.90279094904947,-2.0782727453806,-5.67609306363984,-3.96554173829078,-5.50427071892982,0.260780999280115,-1.43694746439234,-4.59624353954001,-2.88985231066067,13.8123261978562,-2.39311062918815,-3.14154105194938,-2.94786182146932,-2.07827274538059,-5.21098289831051,-3.96554173829077,-5.21576025337036,0.260780999280152,-1.23582422308299,-4.59624353953999,-2.73976676071416
"happy",52.1800822860127,-7.67040999595467,-2.84404777397778,-3.60924284028238,-2.95879899482682,-5.35217051644539,-3.95253567390376,-1.00031476841895,-0.938549719297592,-2.74324186962226,-4.16109345366558,-0.49588320384765,12.6655788208389,-1.20658119637292,-1.33070668302316,-1.04646437931655,0.660554196643193,-2.84035322638558,-3.01452212623173,-3.76531780810404,1.43164591055599,-1.60971639140346,-2.23885125988021,0.92745388951261,43.8443897186238,-6.46568220699622,-2.76608076589374,-3.97837967524323,-1.03145367901928,-4.44958952087814,-3.23665145714394,-4.37036990626715,1.07085470321814,-0.243221264568145,-3.70779580605355,-1.04138861358604,12.0799753716439,-2.01076259357808,-2.76608076589373,-3.02345054766307,-1.03145367901927,-3.98447935554881,-3.23665145714392,-4.08185944070769,1.07085470321818,-0.042098023258793,-3.70779580605353,-0.89130306363954
"happy",63.2891499450179,-9.83558965104887,-7.02397080354413,-4.40774939850309,-5.7881836151235,-7.25737673610926,-4.26544678913889,-3.53011924302929,-2.1871619474316,-2.43642272458957,-4.21404975606685,0.808211755958903,23.957456508591,-2.98746428700016,-4.88491297397314,-1.28105335888856,-1.82767721194884,-5.64213703724345,-3.35846213432153,-5.96366531741382,-0.541641610609623,-2.09011271855651,-4.32271766871738,-3.67918714774298,54.672192345893,-8.77978088606469,-7.32001700369218,-5.12282855154144,-3.30155556421695,-7.52431386173159,-3.60698949768319,-5.80716629975375,-1.29138583907033,-1.00661473408529,-3.900958008113,-2.17179941483561,22.9077779989131,-4.32486127264656,-7.32001700369217,-4.16789942396128,-3.30155556421694,-7.05920369640226,-3.60698949768318,-5.51865583419429,-1.2913858390703,-0.805491492775943,-3.90095800811298,-2.0217138648891
"happy",65.6039153584785,-8.89565725582308,-5.52347711870156,-4.0432648986039,-4.90829851167187,-8.06785155215878,-4.89019567004112,-2.7939671450789,-2.57542942814768,-3.03471688355025,-5.30663427577128,0.504525654352333,26.0292965051815,-2.36056866629416,-3.41952213672048,-0.973818329341613,-0.344693910920535,-5.28788559890735,-4.30362718611586,-5.41357132311033,-0.538086864371795,-1.93425024866943,-5.11093338073751,-1.16296911397836,56.873017130321,-8.04132885495154,-5.68460138677098,-4.91016492018704,-2.3845610079881,-7.33836984477375,-5.01769065048034,-5.57048374357984,-1.30454353641635,-0.428058374706153,-5.61983335673927,-2.17148532762669,25.108602783341,-3.5864092415334,-5.68460138677097,-3.95523579260689,-2.3845610079881,-6.87325967944442,-5.01769065048033,-5.28197327802038,-1.30454353641632,-0.226935133396801,-5.61983335673925,-2.02139977768019
"happy",65.4730657596164,-10.0591704686098,-3.68343509268568,-4.99942191593728,-4.89893081018956,-8.11689182645526,-6.45878654601836,-4.58852927577415,-2.28893838123866,-3.50672622082567,-4.64095479602902,0.992381730952383,25.7666937334981,-3.55910302099392,-1.78911578971498,-1.72961321431517,-0.189495343261089,-4.11830102593099,-3.88024296258352,-6.94194880926191,-0.0358942227358393,-4.33505887150284,-6.00470884546834,-2.16064707034538,56.7036912333072,-9.32761112142652,-4.02559690994009,-5.43846695613162,-2.5911764566849,-6.91067262386881,-4.90013546619709,-8.3812672036998,-1.29892367350227,-1.97101158437764,-5.85104949811783,-1.47637576280429,24.9392768863273,-4.87269150800839,-4.02559690994009,-4.48353782855147,-2.59117645668489,-6.44556245853948,-4.90013546619707,-8.09275673814034,-1.29892367350224,-1.76988834306829,-5.85104949811781,-1.32629021285779
"happy",66.2134893401029,-9.15680319173202,-6.04915215943073,-3.98396153744104,-4.8291245929705,-7.54202837830322,-5.08783429070562,-3.42969169773912,-1.84786316036429,-4.07429020304046,-5.03297471249335,0.409703138555523,26.5769834421633,-2.46399942424677,-4.06615828398594,-1.14061744635162,-0.660181321847664,-4.82681699761553,-3.86097984019507,-6.05196471089654,0.727655871669794,-2.85581981076985,-4.9413719204362,-1.43207111502812,57.3513611641093,-8.17992561165782,-6.33281439733054,-4.97234758527482,-2.47036224213238,-6.93308405647747,-4.20217726262076,-6.75148489004938,-0.392617601559172,-1.25703755969218,-5.60323546795957,-2.59700889033966,25.5869468171293,-3.72500599823968,-6.33281439733053,-4.01741845769467,-2.47036224213237,-6.46797389114814,-4.20217726262075,-6.46297442448992,-0.392617601559135,-1.05591431838283,-5.60323546795956,-2.44692334039315
"sad",52.2079114128488,-7.6734174565402,-3.64526243226917,-2.02727430793711,-4.42436902555884,-6.15386010566692,-3.80943186853588,-2.4396586171846,-0.364591799350254,-2.35808066172658,-3.4159797627828,-1.21995969426486,12.7812386884808,-1.3038563485955,-2.14347592834014,0.969734730986618,0.0236396999571237,-3.20443506770031,-2.78677881283931,-5.16259811683192,0.311496933564172,-2.30681962255344,-1.812088467847,-0.445056062863308,43.9017742015604,-6.56680740858996,-3.86846221270388,-2.3945768417482,-1.96048141216641,-5.95494873245084,-3.60374092450678,-5.82297692629501,0.172197655050252,-0.919594779537899,-2.3758746376958,-2.09189730752494,12.1373598545805,-2.11188779517182,-3.86846221270387,-1.43964771416805,-1.96048141216641,-5.48983856712151,-3.60374092450677,-5.53446646073554,0.172197655050289,-0.718471538228547,-2.37587463769578,-1.94181175757843
"sad",54.2203832137365,-7.27335098536977,-4.48048221826406,-3.0561379826626,-4.45190066214343,-6.15325662073941,-3.82635563703484,-2.14200751492503,-0.753319895389537,-3.07710880930346,-4.96378014235189,-1.30319807347867,14.8378772850108,-0.736190923941708,-2.58687260878655,-0.0148658995472781,-0.276931778464409,-3.47921304330573,-3.21111322885112,-5.04565141684039,1.03707254254969,-0.869990822185604,-2.31308417075249,0.144666575550557,45.8149504528113,-6.16067070402402,-4.46618532232581,-3.56601618422998,-2.32026555025708,-5.91340254997749,-3.67396607485718,-5.42205567546837,0.189101171685659,-0.236236020502035,-4.24715656753998,-3.24444721815027,14.0505361058314,-1.70575109060588,-4.4661853223258,-2.61108705664983,-2.32026555025708,-5.44829238464815,-3.67396607485716,-5.13354520990891,0.189101171685696,-0.0351127791926831,-4.24715656753996,-3.09436166820377
"sad",55.6719620934919,-8.302827471231,-4.21477412548759,-3.5034908710865,-4.57086574577311,-5.25878373886245,-5.68096816041902,-2.08481799353248,-0.720626801462731,-3.43079013994311,-5.38914045286623,-1.00016619677022,16.3650654731242,-1.55345845859618,-2.25544661254099,-0.814825516922123,-0.509767683443744,-1.820870717607,-4.57610405204945,-5.47470271388106,1.81465345250547,-0.679784296031755,-3.47336772762401,0.274458696240644,47.3172112845437,-7.06814979706805,-4.20445294400245,-4.12533935158733,-2.93487722148882,-4.31208684229673,-4.80625746731437,-6.66399606072621,0.285145488326132,-0.0517812634419642,-5.58252156380957,-3.92155602894782,15.5527969375638,-2.61323018364991,-4.20445294400245,-3.17041022400718,-2.93487722148881,-3.8469766769674,-4.80625746731436,-6.37548559516675,0.285145488326169,0.149341977867388,-5.58252156380955,-3.77147047900132
"sad",57.3498418379404,-8.11364672078145,-4.02217030761003,-3.69909397778769,-4.01650879279002,-4.85873654024865,-6.18128492596615,-1.5720692940353,-0.210421633952724,-3.13215361570994,-4.6184814551895,-0.328268380854477,18.0275352745475,-1.4532747588863,-2.12270736494026,-1.32061492164499,-0.352072394750278,-1.23265668492176,-4.73911697335646,-5.25718815957176,1.84228400773348,-1.41639883811595,-3.75055687540649,1.18873693770997,48.9757212958467,-6.98858573927525,-3.97624324640991,-4.49955311560389,-2.79466143589085,-3.56799199041533,-4.89803409794918,-6.63635766202317,0.732840121390736,0.224453798602228,-5.34949814813321,-2.34106206198158,17.2113069488667,-2.53366612585711,-3.9762432464099,-3.54462398802374,-2.79466143589084,-3.102881825086,-4.89803409794917,-6.34784719646371,0.732840121390773,0.42557703991158,-5.34949814813319,-2.19097651203508
"sad",55.3461044619763,-7.81989576555964,-4.1972731533674,-2.54096740463177,-4.24190955392818,-6.15919636138839,-4.35129555369997,-2.8951646034978,-1.14642426126961,-2.45130612707283,-5.24454296072735,-1.39009661806752,16.0163936692932,-1.38641456916806,-2.57700749441154,0.320844742307973,0.163167557575534,-2.91807450293593,-2.49225511846406,-5.50819737176704,-0.0646466675287961,-1.11155113564807,-2.90512466876733,-0.422331859612931,47.0157526725909,-6.77960117986011,-4.39089683529772,-3.10327580215186,-1.89377304424576,-5.74281545244908,-3.57649085931971,-6.15751368011349,-1.20833811224601,-0.106605847600118,-4.05688529988997,-2.53197992466482,15.2513383256109,-2.32468156644197,-4.39089683529771,-2.14834667457171,-1.89377304424575,-5.27770528711975,-3.5764908593197,-5.86900321455403,-1.20833811224598,0.0945173937092341,-4.05688529988995,-2.38189437471831
"sad",56.9216183420792,-8.43856696763225,-4.37114702998002,-2.94494242674524,-6.39678460739831,-7.36279318762657,-4.64370861092282,-1.96517476864085,-0.838098962864699,-2.50531572172936,-4.21561886194075,-1.3677582920459,17.5861779275197,-2.03012418172655,-2.45565217293105,0.99839865953675,-1.0456556079788,-4.74789078211854,-4.48121307623412,-5.65719083290765,-0.524996202612367,-2.64458611528279,-2.11100815637941,-0.497387875848882,48.5743297433766,-7.50298188626869,-4.67544242999733,-2.91356940365382,-3.46198007125616,-7.55559398413101,-5.11504993101481,-5.71084324027971,-0.0101657434404989,-0.854388799972942,-3.23408556199561,-1.53825090386155,16.8099153963967,-3.04806227285055,-4.67544242999732,-1.95864027607367,-3.46198007125615,-7.09048381880168,-5.1150499310148,-5.42233277472025,-0.0101657434404622,-0.65326555866359,-3.23408556199559,-1.38816535391505
"sad",53.5526879748589,-8.05136638202396,-2.55754400004559,-3.48023908416857,-4.11096190333677,-6.83091616842475,-6.4596681262526,-2.86279995586902,-0.928945084065189,-2.48023464350767,-4.83012032229211,-1.15603829278427,14.035820499696,-1.83725001087979,-0.858689151639458,-0.0101358004422719,1.27174252280905,-2.19007967289421,-4.04078765892632,-6.3457912612707,-0.546933401101411,-1.9137868241596,-3.58155031736106,-0.504805900632635,45.189605342791,-7.23881543982458,-2.6980635191129,-3.6452443760952,-1.73231432551442,-5.53829398916482,-5.53356887000594,-7.54226554736915,-1.42414069499204,-0.325277956268687,-4.40692085529693,-2.32722383072026,13.4251909958111,-2.78389582640645,-2.69806351911289,-2.69031524851505,-1.73231432551442,-5.07318382383549,-5.53356887000593,-7.25375508180968,-1.42414069499201,-0.124154714959335,-4.40692085529691,-2.17713828077376
"sad",54.9889112750602,-8.09029710601741,-1.89690549615081,-2.38126945179645,-5.09897999153255,-6.62069215905965,-5.46751996642215,-3.05073667458124,-2.49994048359336,-2.34795598741386,-4.54684691025911,-1.43749587489814,15.4840740493886,-1.97864133661349,-0.509373538748432,1.30310781578725,0.475040539871533,-2.76982801455503,-2.39301838354449,-4.67212769096165,-1.27370043720445,-1.96707854965522,-2.93454164494851,-0.618318443101262,46.6906472385159,-7.30313837630491,-2.39313563779626,-2.20208288547901,-2.05604431542513,-6.11359269959795,-4.38175338290074,-5.86986989534298,-2.47715228399717,-1.44935339827692,-4.46699180563195,-1.93085634528847,14.9262328915359,-2.84821876288678,-2.39313563779625,-1.24715375789886,-2.05604431542513,-5.64848253426861,-4.38175338290072,-5.58135942978352,-2.47715228399713,-1.24823015696757,-4.46699180563193,-1.78077079534197
"angry",55.1193087324638,-8.3276633801426,-3.37304607720768,-3.53690311531473,-5.50554657230319,-4.88000978131256,-3.4309499848774,-1.85471226036534,-1.15958008124416,-1.69498125490783,-4.54491914536429,-0.0469097082610611,15.7387205504504,-1.87997995113309,-1.3677091293567,-0.249767737778618,-1.91858209668489,-3.29082257475746,-2.77685756365477,-4.67300860915978,0.130659231742988,-0.581539144249404,-3.52802008736132,1.23763505772973,46.8534354114574,-7.26716135575762,-3.28991153761905,-3.31433305973028,-3.67191052303325,-5.33215282851256,-2.79008833450888,-4.29585868282186,-0.56984320939155,1.13570228431372,-4.61619671027833,-0.496066453767258,15.0890210644774,-2.81224174233948,-3.28991153761904,-2.35940393215013,-3.67191052303325,-4.86704266318323,-2.79008833450886,-4.00734821726239,-0.569843209391513,1.33682552562307,-4.61619671027831,-0.345980903820755
"angry",53.1898648084876,-7.53936688339195,-2.69677841717655,-3.86131873543565,-4.74673181850758,-4.55328290641375,-2.56877779242293,-2.09536008996605,-1.73341551880897,-1.61453842087214,-4.28837248172364,-0.957638605250341,13.5894731441196,-1.20413556695886,-0.817275925641309,-0.624758254839133,-1.554452697893,-3.61426770346459,-1.47019568987298,-4.32106127313434,-0.186558617198286,-0.481050807716178,-1.95158494629708,0.121250874552549,44.7719700588004,-6.53251463503149,-2.60325134838704,-3.66834531882909,-3.09623913041649,-5.55511187624255,-1.66073152313088,-3.8614461525537,-0.893422915753001,0.270969220298063,-3.3070827378838,-0.921831689039548,13.0075557118204,-2.07759502161335,-2.60325134838703,-2.71341619124893,-3.09623913041649,-5.09000171091322,-1.66073152313086,-3.57293568699424,-0.893422915752964,0.472092461607414,-3.30708273788378,-0.771746139093045
"angry",58.7032544394617,-8.42988098329619,-3.29649525501228,-3.48896934098965,-4.77507896250735,-4.55173423511248,-3.91413256459779,-1.76614013126965,-1.43620844595371,-2.15968365645067,-4.89820639311956,-0.802078080268256,19.0847111387146,-1.91344275159025,-1.5283842818058,-0.597120977091103,-1.36740953337046,-3.06696677407805,-2.52348817309533,-4.77400769932397,0.486116447162723,-0.225956217051694,-2.67615726181146,0.551560308038976,50.2113439371667,-7.27936942933787,-3.32297050860889,-3.57411634341573,-2.9462102113175,-4.95066135596387,-2.45784381678972,-4.5696413137203,-0.536483518442751,0.661800015353981,-4.68514650077257,-1.22513851312898,18.4469295901867,-2.82444981591973,-3.32297050860889,-2.61918721583557,-2.94621021131749,-4.48555119063454,-2.4578438167897,-4.28113084816084,-0.536483518442714,0.862923256663333,-4.68514650077255,-1.07505296318247
